Stop,Description,Latitude,Longitude,Street
3095,Currong Street before Anzac Park West,-35.2843285,149.143967,CURRONG Street S
3096,Gooreen Street after Coranderrk Street,-35.2786293,149.142563,GOOREEN ST
3097,Euree Street after Elimatta Street,-35.2820129,149.142563,EUREE ST
3098,Boldrewood Street after Barry Drive,-35.2719421,149.119446,BOLDREWOOD ST
3099,Gooreen Street after Allambee Street,-35.2783852,149.142548,GOOREEN ST
3100,Boldrewood Street after Froggatt Street,-35.2709694,149.117844,BOLDREWOOD ST
3101,Boldrewood Street before Barry Drive,-35.2723656,149.120285,BOLDREWOOD ST
3102,Boldrewood Street after Ridley Street,-35.2699432,149.116104,BOLDREWOOD ST
3103,Boldrewood Street before Froggatt Street,-35.27071,149.117584,BOLDREWOOD ST
3104,Boldrewood Street 2nd after Ridley Street,-35.2689552,149.114853,BOLDREWOOD ST
3105,Boldrewood Street after David Street,-35.2694969,149.115555,BOLDREWOOD ST
3106,Miller Street after Hobbs Street,-35.266758,149.113998,MILLER ST
3107,Miller Street after Syme Crescent,-35.2670555,149.114075,MILLER ST
3108,Miller Street after Faunce Street,-35.2646942,149.114334,MILLER ST
3109,Miller Street after Tate Street,-35.2641563,149.114532,MILLER ST
3110,Miller Street after Cockle Street,-35.2609291,149.114944,MILLER ST
3111,Miller Street after Macarthur Avenue,-35.2607193,149.115097,MILLER ST
3112,Miller Street after Quandong Street,-35.2573051,149.115524,MILLER ST
3113,Miller Street after Boronia Crescent,-35.2569771,149.115692,MILLER ST
3114,Miller Street after Nardoo Crescent,-35.253418,149.116119,MILLER ST
3115,Miller Street after Scrivener Street,-35.2537231,149.116074,MILLER ST
3116,Miller Street after Merrit Place,-35.2510567,149.118195,MILLER ST
3117,Miller Street after Swainsona Street,-35.2506866,149.118942,MILLER ST
3118,Miller Street after Wattle Street,-35.2496414,149.120453,MILLER ST
3119,Mackennal Street after Earle Street,-35.2489624,149.121735,MACKENNAL ST
3120,Mackennal Street before Earle Street,-35.2478218,149.122513,MACKENNAL ST
3121,Mackennal Street 2nd after Archibald Street,-35.2470894,149.122757,MACKENNAL ST
3122,Mackennal Street before Archibald Street,-35.2457619,149.122864,MACKENNAL ST
3123,Mackennal Street after Archibald Street,-35.2454262,149.123047,MACKENNAL ST
3124,Archibald Street after Mackennal Street,-35.2450867,149.125015,ARCHIBALD ST
3125,Archibald Street after Aston Street,-35.2451553,149.124634,ARCHIBALD ST
3126,Archibald Street before Mouat Street,-35.2453041,149.126495,ARCHIBALD ST
3127,Archibald Street before Aston Street,-35.2453346,149.126053,ARCHIBALD ST
3128,Cossington Smith Crescent Nth Lyneham Shops,-35.2411613,149.124283,COSSINGTON SMITH CR
3129,Cossington Smith Crescent after Fairweather Circuit,-35.2399178,149.12178,COSSINGTON SMITH CR
3130,Cossington Smith Crescent after Piguenit Cl,-35.2368507,149.123993,COSSINGTON SMITH CR
3132,Cowper Street Dickson Shops,-35.2504807,149.140594,COWPER ST
3133,Mort Street after Cooyong Street,-35.2742195,149.131256,MORT ST
3134,Mort Street before Cooyong Street,-35.2748833,149.131256,MORT ST
3135,Mort Street before Girrahween Street,-35.2719612,149.131622,MORT ST
3137,Torrens Street after Girrahween Street,-35.2699585,149.134598,TORRENS ST
3138,Mort Street after Girrahween Street,-35.2707977,149.131912,MORT ST
3139,Torrens Street before Ipima Street,-35.2679787,149.134918,TORRENS ST
3140,Torrens Street after Henty Street,-35.2698822,149.134735,TORRENS ST
3141,Ipima Street after Torrens Street,-35.266346,149.136063,IPIMA ST
3142,Torrens Street after Ipima Street,-35.2675743,149.135086,TORRENS ST
3143,Cowper Street All Saints Church,-35.2653847,149.138504,COWPER ST
3144,Cowper Street opp All Saints Church,-35.2651672,149.139267,COWPER ST
3145,Cowper Street after Bonney Street,-35.2643738,149.140884,COWPER ST
3146,Cowper Street after Cox Street,-35.2636299,149.141571,COWPER ST
3147,Cowper Street 2nd after Bonney Street,-35.2620125,149.141815,COWPER ST
3148,Cowper Street after Suttor Street,-35.2614746,149.141983,COWPER ST
3149,Cowper Street after Wakefield Avenue,-35.259594,149.141479,COWPER ST
3150,Cowper Street before Suttor Street,-35.2598228,149.141815,COWPER ST
3155,Condamine Street before Bent Street,-35.2660866,149.125458,CONDAMINE ST
3156,Condamine Street before Hartley Street,-35.2662773,149.124863,CONDAMINE ST
3159,Cowper Street after 2nd Bonney Street,-35.2578163,149.140121,COWPER ST
3161,Cowper Street after Hope Street,-35.2544022,149.138947,COWPER ST
3162,Cowper Street 2nd after Davenport Street,-35.2541733,149.139084,COWPER ST
3163,Cowper Street opp Daramalan College,-35.2526169,149.139496,COWPER ST
3164,Cowper Street Swimming Pool,-35.2502289,149.140839,COWPER ST
3165,Windeyer Street after Phillip Avenue,-35.2413254,149.150787,WINDEYER ST
3166,Windeyer Street opp Watson Shops,-35.2392921,149.153778,WINDEYER ST
3167,Windeyer Street Watson Shops,-35.2391624,149.153595,WINDEYER ST
3168,Knox Street after 2nd Higinbotham Street,-35.2399063,149.155945,KNOX ST
3169,Knox Street after Irvine Street,-35.2395134,149.155716,KNOX ST
3170,Knox Street after Higinbotham Street,-35.2425842,149.158691,KNOX ST
3171,Knox Street after 2nd Irvine Street,-35.2422981,149.158508,KNOX ST
3172,Antill Street after Fison Street,-35.2429085,149.161224,ANTILL ST
3173,Antill Street after Knox Street,-35.2427673,149.161224,ANTILL ST
3174,Antill Street before Fison Street,-35.2411957,149.163361,ANTILL ST
3175,Antill Street 2nd after Knox Street,-35.2410278,149.163376,ANTILL ST
3176,Antill Street before Antill Service Rd,-35.2397537,149.165314,ANTILL ST
3177,Antill Street Old Watson Terminus,-35.2396355,149.165268,OLD WATSON TERMINUS SERVICE RD
3178,Antill Street opp Prime Studios,-35.2320786,149.166656,ANTILL ST
3179,Antill Street after Prime Studios,-35.2320671,149.166565,ANTILL ST
3183,Condamine Street after Macleat Street,-35.265976,149.129181,CONDAMINE ST
3184,Brigalow Street Lyneham PS SSO,-35.2512665,149.125214,LYNEHAM PRIMARY DRIVEWAY
3185,Hovea Street after Macarthur Avenue,-35.2590675,149.123703,HOVEA ST
3186,Hovea Street before Macarthur Avenue,-35.2582588,149.123917,HOVEA ST
3187,Scrivener Street after Hovea Street,-35.2558975,149.121964,SCRIVENER ST
3188,Scrivener Street before Hovea Street,-35.2561302,149.122635,SCRIVENER ST
3189,Brigalow Street after Scrivener Street,-35.2542839,149.121414,BRIGALOW ST
3190,Brigalow Street before Scrivener Street,-35.2548828,149.121094,BRIGALOW ST
3191,Wattle Street after Hall Street,-35.2544289,149.126389,WATTLE ST
3192,Wattle Street after Scrivener Street,-35.2547531,149.126526,WATTLE ST
3193,Goodwin Street after Wattle Street,-35.2554321,149.129135,GOODWIN ST
3194,Goodwin Street after Murdoch Street,-35.2555962,149.129135,GOODWIN ST
3195,Antill Street after Phillip Avenue,-35.2464142,149.15593,ANTILL ST
3196,Antill Street after Antill Service Rd,-35.2464256,149.156311,ANTILL ST
3197,Madigan Street after Antill Street,-35.2446442,149.160065,MADIGAN ST
3198,Madigan Street before Antill Street,-35.2446899,149.159897,MADIGAN ST
3199,Madigan Street after Haddon Street,-35.247097,149.162964,MADIGAN ST
3200,Madigan Street Hackett Shops,-35.2480469,149.163193,MADIGAN ST
3201,Madigan Street after Rivett Street,-35.2497787,149.164078,MADIGAN ST
3202,Madigan Street before Maitland Street,-35.2498741,149.163879,MADIGAN ST
3203,Madigan Street after Greyson Street,-35.2520218,149.162277,MADIGAN ST
3204,Madigan Street after Holtze Cl,-35.2517395,149.162552,MADIGAN ST
3205,Phillip Avenue after Madigan Street,-35.2526665,149.159119,PHILLIP AV
3206,Phillip Avenue 2nd after Stott Street,-35.2528343,149.159637,PHILLIP AV
3207,Phillip Avenue 2nd after Madigan Street,-35.2514229,149.156876,PHILLIP AV
3208,Phillip Avenue after Stott Street,-35.251152,149.156738,PHILLIP AV
3209,Officer Crescent after Salomons Place,-35.251667,149.154602,OFFICER CR
3210,Officer Crescent 2nd after Hannan Crescent,-35.2514114,149.154297,OFFICER CR
3211,Officer Crescent after Agnew Street,-35.2536201,149.154739,OFFICER CR
3212,Officer Crescent after 2nd Hannan Crescent,-35.2537384,149.154449,OFFICER CR
3213,Officer Crescent before Gillen Street,-35.2550621,149.152878,OFFICER CR
3214,Officer Crescent after Hannan Crescent,-35.2548981,149.152878,OFFICER CR
3215,Officer Crescent after Hawdon Street,-35.2568321,149.149887,OFFICER CR
3216,Officer Crescent after Beeby Street,-35.2568207,149.149628,OFFICER CR
3217,Officer Crescent after 2nd Rutherford Street,-35.2587929,149.147873,OFFICER CR
3218,Officer Crescent after Tyson Street,-35.2584877,149.147842,OFFICER CR
3219,Officer Crescent after 2nd Hoddle Gdns,-35.2613525,149.147446,EBDEN ST
3220,Officer Crescent after Wakefield Avenue,-35.2615662,149.147278,EBDEN ST
3221,O'Connell Street opp Ainslie Shops,-35.2624893,149.145905,OCONNELL ST
3222,O'Connell Street Ainslie Shops,-35.26231,149.145752,OCONNELL ST
3223,Cox Street after 2nd O'Connell Street,-35.2635918,149.143951,COX ST
3224,Campbell Street before Cox Street,-35.2637711,149.143524,CAMPBELL ST
3225,Campbell Street after Foveaux Street,-35.2657166,149.143341,CAMPBELL ST
3226,Campbell Street after Chaffey Crescent,-35.2655106,149.14325,CAMPBELL ST
3227,Campbell Street after 2nd Baker Gdns,-35.2684784,149.144409,CAMPBELL ST
3228,Campbell Street after Leslie Street,-35.2687569,149.144455,CAMPBELL ST
3229,Campbell Street before Chisholm Street,-35.2711449,149.145966,CAMPBELL ST
3230,Chisholm Street after Paterson Street,-35.2717552,149.145538,CHISHOLM ST
3231,Chisholm Street after Howe Crescent,-35.272644,149.143539,CHISHOLM ST
3232,Chisholm Street after Lister Crescent,-35.27248,149.143692,CHISHOLM ST
3233,Gooreen Street after Donaldson Street,-35.274395,149.140228,GOOREEN ST
3234,Gooreen Street after Chapman Street,-35.2746506,149.140259,GOOREEN ST
3235,Gooreen Street after Batman Street,-35.2762756,149.141327,GOOREEN ST
3236,Gooreen Street after Ainslie Street,-35.276207,149.141159,GOOREEN ST
3237,Melba Street after Blacket Street,-35.2473106,149.142349,MELBA ST
3238,Melba Street after Bonython Street,-35.2477112,149.142426,MELBA ST
3239,Melba Street after Legge Street,-35.245491,149.142639,MELBA ST
3240,Melba Street 2nd after Bradfield Street,-35.2449188,149.142883,MELBA ST
3241,Melba Street after Atherton Street,-35.2437096,149.142944,MELBA ST
3242,Melba Street after Bradfield Street,-35.2437859,149.143066,MELBA ST
3243,Bradfield Street after Melba Street,-35.2434387,149.145493,BRADFIELD ST
3244,Bradfield Street after Frencham Street,-35.2434349,149.144501,BRADFIELD ST
3245,Bradfield Street after Atherton Street,-35.2425079,149.147919,BRADFIELD ST
3246,Bradfield Street after Burn Street,-35.2423668,149.148285,BRADFIELD ST
3247,Knox Street Watson Shops,-35.2383995,149.1539,KNOX ST
3248,Knox Street 2nd after Dickinson Street,-35.2379799,149.153641,KNOX ST
3249,Knox Street after A'Beckett Street,-35.2371864,149.152313,KNOX ST
3250,Knox Street after Piddington Street,-35.2347069,149.151703,KNOX ST
3251,Knox Street after 2nd A'Beckett Street,-35.2349548,149.151581,KNOX ST
3252,Knox Street opp old Watson Terminus,-35.2325211,149.153198,KNOX ST
3253,Knox Street old Watson Terminus,-35.2323494,149.153229,KNOX ST
3258,King Edward Tce National Library,-35.2979584,149.129272,KING EDWARD TCE
3259,King Edward Tce Treasury Building,-35.2980385,149.128983,KING EDWARD TCE
3260,Parkes Place John Gorton Building,-35.3011856,149.133881,PARKES PL
3261,Parkes Place National Rose Gdns,-35.3011818,149.133728,PARKES PL
3262,National Circuit Pavillion after Fitzroy Street,-35.3140564,149.130371,NATIONAL CCT
3263,National Circuit opp Fitzroy Street,-35.3138046,149.130569,NATIONAL CCT
3264,Canberra Avenue after Dominion Circuit,-35.3161049,149.131485,CANBERRA AV
3265,Canberra Avenue after Empire Circuit,-35.3163223,149.131104,CANBERRA AV
3266,Monaro Crescent 2nd after Vancouver Street,-35.3245964,149.126785,MONARO CR
3267,Monaro Crescent after Stokes Street,-35.3250275,149.126907,MONARO CR
3268,Monaro Crescent after Vancouver Street,-35.3260803,149.127014,MONARO CR
3269,Monaro Crescent after Hayes Crescent,-35.3274689,149.127457,MONARO CR
3270,Monaro Crescent after Golden Gr,-35.3296585,149.128189,MONARO CR
3271,Monaro Crescent after Flinders Wy,-35.3291245,149.128067,MONARO CR
3272,Golden Gr before Monaro Crescent,-35.3315773,149.128815,GOLDEN GR
3273,Golden Gr opp SBG School,-35.3318825,149.12854,GOLDEN GR
3274,Golden Gr after Friendship Street,-35.3349037,149.125687,GOLDEN GR
3275,Golden Gr after Hicks Street,-35.3342934,149.126236,GOLDEN GR
3276,Golden Gr 2nd after La Perouse Street,-35.3366623,149.125748,GOLDEN GR
3277,Golden Gr after Quiros Street,-35.3366699,149.125854,GOLDEN GR
3278,Golden Gr after La Perouse Street,-35.3387566,149.126465,GOLDEN GR
3279,Golden Gr 2nd after Quiros Street,-35.3382912,149.126312,GOLDEN GR
3280,La Perouse Street after Cygnet Crescent,-35.3406334,149.129517,LA PEROUSE ST
3281,La Perouse Street after Golden Gr,-35.3397903,149.127014,LA PEROUSE ST
3282,La Perouse Street after Fortitude Street,-35.3406219,149.132217,LA PEROUSE ST
3283,La Perouse Street before Nuyts Street,-35.340313,149.128723,LA PEROUSE ST
3284,La Perouse Street after Carnegie Crescent,-35.3381195,149.135788,LA PEROUSE ST
3285,La Perouse Street after Nuyts Street,-35.3406448,149.131012,LA PEROUSE ST
3286,Carnegie Crescent after Finniss Crescent,-35.3370171,149.136597,CARNEGIE CR
3287,La Perouse Street after Astrolabe Street,-35.339817,149.134018,LA PEROUSE ST
3288,Carnegie Crescent after Scott Street,-35.3368988,149.140656,CARNEGIE CR
3289,La Perouse Street 2nd after Astrolabe Street,-35.338253,149.135666,LA PEROUSE ST
3290,Caley Crescent after 2nd Green Street,-35.3375282,149.143661,CALEY CR
3291,Carnegie Crescent after La Perouse Street,-35.3369484,149.136734,CARNEGIE CR
3292,Caley Crescent after Goyder Street,-35.3394623,149.14534,CALEY CR
3293,Carnegie Crescent after Brockman Street,-35.336689,149.140823,CARNEGIE CR
3294,Captain Cook Crescent after Lockyer Street,-35.325779,149.135254,CAPTAIN COOK CR
3295,Caley Crescent after Pullen Street,-35.3376503,149.14389,CALEY CR
3296,Bremer Street after Captain Cook Crescent,-35.3290024,149.134689,BREMER ST
3297,Caley Crescent after Green Street,-35.3394737,149.145477,CALEY CR
3298,La Perouse Street after Bremer Street,-35.330307,149.132996,LA PEROUSE ST
3299,Captain Cook Crescent after Bremer Street,-35.3268776,149.135208,CAPTAIN COOK CR
330,Bancroft Street Emmaus Christian School SSO,-35.2533684,149.142426,BANCROFT ST
3300,La Perouse Street 2nd after Bremer Street,-35.3315468,149.133926,LA PEROUSE ST
3301,Bremer Street after La Perouse Street,-35.3289757,149.13443,BREMER ST
3302,Caley Crescent after La Perouse Street,-35.3333092,149.135666,CALEY CR
3303,La Perouse Street 2nd after Hartog Street,-35.330101,149.132736,LA PEROUSE ST
3304,Caley Crescent after Wild Street,-35.3334961,149.138245,CALEY CR
3305,La Perouse Street after Hartog Street,-35.3317719,149.133942,LA PEROUSE ST
3306,Caley Crescent after Allen Street,-35.3349953,149.140869,CALEY CR
3307,Caley Crescent 2nd after Hamelin Crescent,-35.3333588,149.135834,CALEY CR
3308,Carnegie Crescent after Walker Street,-35.3345566,149.143524,CARNEGIE CR
3309,Caley Crescent after Hamelin Crescent,-35.3337936,149.13855,CALEY CR
3310,Captain Cook Crescent after McIntyre Street,-35.3343964,149.14563,CAPTAIN COOK CR
3311,Caley Crescent after Mosman Place,-35.3349342,149.140488,CALEY CR
3312,Tallara Parkway opp Street Bendicts Primary School,-35.3343239,149.148758,TALLARA PWY
3313,Carnegie Crescent after Captain Cook Crescent,-35.3346863,149.143585,CARNEGIE CR
3314,Tallara Parkway after Lumeah Street,-35.335144,149.151443,TALLARA PWY
3315,Tallara Parkway after Warramoo Crescent,-35.3354645,149.152298,TALLARA PWY
3316,Warramoo Crescent after Nyeena Place,-35.335022,149.155762,WARRAMOO CR
3317,Warramoo Crescent after Arinya Street,-35.3350639,149.155899,WARRAMOO CR
3318,Canberra Railway Station Kingston,-35.3195229,149.148636,BURKE CR
3320,Railway Station Kingston,-35.3200684,149.149048,ROAD
3321,Wentworth Avenue opposite Railway Station,-35.3192253,149.14679,WENTWORTH AV
3322,Collie Street after Wollongong Street,-35.3268166,149.179733,COLLIE ST
3323,Albany Street before Townsville Street,-35.3270721,149.181763,ALBANY ST
3324,Clunies Ross Street Botanic Gdns,-35.2786865,149.109314,BOTANIC GDNS DRIVEWAY
3325,Black Mountain Drive Telstra Tower,-35.2747421,149.097198,BLACK MOUNTAIN DR
3326,Lady Denman Drive ATSIS,-35.28862,149.083008,AITSIS DRIVEWAY
3327,Lady Denman Drive National Zoo & Aquarium,-35.2993736,149.069565,Zoo Parking
3328,Treloar Crescent War Memorial (Termination point only),-35.2797432,149.150177,TRELOAR CR
3339,Creswell Street Northside Infants SSO,-35.2852135,149.147446,CRESWELL ST
3340,Narrabundah Lane Therapeutic Goods Administration,-35.3522339,149.149689,NARRABUNDAH LANE
3342,Beltana Rd after Pialligo Avenue SSO,-35.3036995,149.179947,BELTANA RD
3343,Beltana Rd before Pialligo Avenue SSO,-35.3037605,149.17952,BELTANA RD
3345,Aspinall Street Watson Terminus,-35.2300339,149.162094,ASPINALL ST
3346,Wattle Street after Dyson Street,-35.2504883,149.122757,WATTLE ST
3347,Brigalow Street opp Lyneham Shops,-35.2514114,149.124466,BRIGALOW ST
3350,Morshead Drive / Plant Rd,-35.3034439,149.162582,MORSHEAD DR
3351,Milne Bay Rd after General Bridges Rd,-35.2943764,149.162155,MILNE BAY RD
3352,Tobruk Rd Campbell,-35.2937851,149.164322,TOBRUK RD
3355,Goodwin Street opp Lyneham HS,-35.2511406,149.131348,GOODWIN ST
3356,London Circuit Legislative Assembly Bld,-35.2813759,149.131485,LONDON CCT
3360,Wentworth Avenue Railway Station,-35.3192024,149.147369,WENTWORTH AV
3362,Majura Avenue North Ainslie PS,-35.2539864,149.147446,MAJURA AV
3363,Majura Avenue after Sherbrooke Street,-35.2554245,149.144165,MAJURA AV
3364,Majura Avenue after Stephen Street,-35.2567635,149.141098,MAJURA AV
3365,Majura Avenue after Cowper Street,-35.2581673,149.13797,MAJURA AV
3366,Majura Avenue after Cowper Street,-35.2596436,149.136627,MAJURA AV
3367,Majura Avenue after Wakefield Avenue,-35.2595024,149.136459,MAJURA AV
3368,Majura Avenue after 2nd Wakefield Avenue,-35.2579994,149.138077,MAJURA AV
3369,Cowper Street before Majura Avenue,-35.2568207,149.139679,COWPER ST
3370,Majura Avenue after Cowper Street,-35.2566338,149.141205,MAJURA AV
3371,Majura Street after Archer Street,-35.2552757,149.144318,MAJURA AV
3372,Majura Avenue opp North Ainslie PS,-35.2538261,149.147614,MAJURA AV
3373,Majura Avenue after Hawdon Street,-35.2530899,149.149292,MAJURA AV
3374,Majura Avenue after 2nd Dutton Street,-35.2513161,149.153366,MAJURA AV
3377,Wattle Street after Correa Street,-35.2496986,149.121429,WATTLE ST
3378,Brigalow Street before Wattle Street,-35.2521744,149.123322,BRIGALOW ST
3379,Brigalow Street before Waratah Street,-35.2521706,149.123474,BRIGALOW ST
3380,Wattle Street opp Lyneham Shops,-35.2526817,149.124573,WATTLE ST
3381,Boronia Drive Street Josephs PS SSO,-35.2585793,149.12587,BORONIA DR
3382,Ellenborough Street before Cossington Smith Street,-35.2375183,149.12529,ELLENBOROUGH ST
3383,Ellenborough Street opp Cossington Smith Street,-35.2376595,149.125519,ELLENBOROUGH ST
3384,Opposite Watson Terminus Aspinall Street,-35.2300682,149.16217,ASPINALL ST
3385,Fawkner Street after Farrer Street,-35.2731819,149.135529,FAWKNER ST
3386,Fawkner Street after Elouera Street,-35.2726212,149.135559,FAWKNER ST
3387,Fawkner Street after Girrahween Street,-35.2714691,149.135818,FAWKNER ST
3388,Fawkner Street 2nd after Elouera Street,-35.2715187,149.135696,FAWKNER ST
3389,Doonkuna Street after Donaldson Street,-35.2758026,149.137344,DOONKUNA ST
3390,Doonkuna Street after Bateman Street,-35.2757874,149.137207,DOONKUNA ST
3391,Knox Street after Dickinson Street,-35.2370224,149.15239,KNOX ST
3392,Blamey Crescent Campbell Shops,-35.2890511,149.153366,BLAMEY CR
3397,Plant Rd after Bruche Rd SSO,-35.3023148,149.165787,PLANT RD
3398,Wattle Street Lyneham Shops,-35.2529182,149.125015,WATTLE ST
3399,Menindee Drive ACT Hospice,-35.3035812,149.151566,MENINDEE DR
3401,City Bus Station Platform 1,-35.2791328,149.130585,EAST ROW
3402,City Bus Station Platform 2,-35.2791328,149.130585,EAST ROW
3403,Braybrooke Street after Masterman Street,-35.2447014,149.099701,BRAYBROOKE ST
3404,City Bus Station Platform 3,-35.2790489,149.130478,EAST ROW
3405,City Bus Station Platform 4,-35.278511,149.129959,ALINGA ST
3406,City Bus Station Platform 5,-35.278511,149.129944,ALINGA ST
3407,Braybrooke Street after Baytte Street,-35.2443008,149.099792,BRAYBROOKE ST
3408,Thynne Street after Paget Street,-35.2434998,149.098297,THYNNE ST
3409,City Bus Station Platform 7,-35.2784195,149.130051,ALINGA ST
3410,City Bus Station Platform 8,-35.2780304,149.130615,MORT ST
3411,Thynne Street after Watkins Street,-35.2433014,149.098297,THYNNE ST
3412,Thynne Street after Slowey Place,-35.2399292,149.097244,THYNNE ST
3413,City Bus Station Platform 9,-35.2780304,149.130737,MORT ST
3414,Thynne Street after Lampard Circuit,-35.2396011,149.096786,THYNNE ST
3415,King Edward Tce before  Bowen Drive,-35.3016014,149.135376,KING EDWARD TCE
3416,King Edward Tce after Bowen Drive,-35.3011971,149.134384,KING EDWARD TCE
3417,Alderman Street Miles Franklin PS SSO,-35.2135658,149.06665,ALDERMAN ST
3424,Milne Bay Rd 2nd after General Bridges Rd,-35.2926521,149.163208,MILNE BAY RD
3425,Milne Bay Rd 2nd after Tobruk Rd,-35.2940674,149.162445,MILNE BAY RD
3426,Milne Bay Rd after Tobruk Rd,-35.2933846,149.162857,MILNE BAY RD
3427,Aspinall Street after Stirling Avenue,-35.23106,149.155411,ASPINALL ST
3428,Aspinall Street 2nd after Negus Crescent,-35.2311172,149.155273,ASPINALL ST
3429,Aspinall Street 2nd after Stirling Avenue,-35.2305603,149.157562,ASPINALL ST
3430,Aspinall Street after Negus Crescent,-35.2305717,149.157745,ASPINALL ST
3431,McCaughey Street after Barry Drive,-35.2728119,149.12236,MCCAUGHEY ST
3434,Ginninderra Drive after Archdall Street,-35.1995773,149.018661,GINNINDERRA DR
3435,Jerrabomberra Avenue City Premier Inn,-35.3401337,149.151855,JERRABOMBERRA AV
3436,Jerrabomberra Avenue opp City Premier Inn,-35.3402405,149.151688,JERRABOMBERRA AV
3437,Archall Street after Cashion Ct,-35.2020454,149.015656,ARCHDALL ST
3438,Archdall Street after Pommeroy Street,-35.2022896,149.015915,ARCHDALL ST
3439,Vowels Crescent before Purdie Street TAFE,-35.2500801,149.095917,VOWELS CR
3440,Vowles Crescent after Purdie Street  Bruce CIT,-35.2500534,149.095718,VOWELS CR
3441,College Street CISAC,-35.2429123,149.074509,COLLEGE ST
3442,College Street opp CISAC,-35.2430801,149.075043,COLLEGE ST
3443,Lance Hill Avenue after Santry Place,-35.1968002,149.02179,LANCE HILL AV
3444,Lance Hill Avenue before Fairlight Street,-35.1952133,149.020264,LANCE HILL AV
3459,Watkin Street after Thynne Street,-35.2449608,149.09549,WATKIN ST
3460,Watkin Street after Battye Street,-35.2454453,149.095276,WATKIN ST
3462,Akuna Street before Bunda Street,-35.2812538,149.133606,AKUNA ST
3463,Akuna Street after Ballumbir Street,-35.2807274,149.135284,AKUNA ST
3467,Molonglo Drive Brindabella Business Park,-35.3150444,149.190308,MOLONGLO DR
3469,Brindabella Circuit,-35.3131676,149.190277,BRINDABELLA CCT
3471,Brindabella Circuit Brindabella Business Pk,-35.3109627,149.188354,BRINDABELLA CCT
3472,London Circuit after Knowles Place,-35.2812462,149.125763,LONDON CCT
3473,Fairbairn Avenue after War Memorial Service Rd,-35.2826118,149.15004,FAIRBAIRN AV
3474,Fairbairn Avenue after Creswell Street,-35.2827072,149.148727,FAIRBAIRN AV
3475,Aspinall Street 2nd after Negus Crescent,-35.2292175,149.164795,ASPINALL ST
3476,Aspinall Street after Antill Street,-35.2290916,149.165466,ASPINALL ST
3477,Northcott Drive before Tobruk Rd,-35.2905235,149.164383,NORTHCOTT DR
3478,Northcott Drive after Constitution Avenue,-35.2911148,149.163437,NORTHCOTT DR
3479,Majura PS SSO,-35.2391815,149.155289,KNOX ST
3480,Turner PS SSO,-35.2652435,149.126373,TURNER PRIMARY DRIVEWAY
3481,Swinden Street before Bull Street SSO,-35.2442245,149.135635,SWINDEN ST
3482,Swinden Street before Bush Street SSO,-35.2446671,149.139725,SWINDEN ST
3483,Swinden Street before Rennie Street SSO,-35.2447586,149.139526,SWINDEN ST
3484,Swinden Street after Blacket Street SSO,-35.2442932,149.135391,SWINDEN ST
3485,Campbell Primary Driveway,-35.2905121,149.156082,Campbell Primary Driveway
3486,Liversidge Street after Garran Rd,-35.2821884,149.120972,LIVERSIDGE ST
3487,Liversidge after Ellery Crescent,-35.2826996,149.120697,LIVERSIDGE ST
3488,David Street before Ridley Street SSO,-35.2670479,149.117584,DAVID ST
3997,Majura Avenue after Officer Crescent,-35.2513161,149.153549,MAJURA AV
3998,Majura Avenue after Dibbs Street,-35.2531586,149.149353,MAJURA AV
40,Condamine Street after Forbes Street,-35.2660446,149.129059,CONDAMINE ST
4001,Clancy Street after Kinkead Street SSO,-35.2119713,149.074173,CLANCY ST
4002,Bimbimbie Street University of Canberra,-35.2412643,149.083176,BIMBIMBIE ST
4003,Canberra HS Bowman Street SSO,-35.251667,149.072067,BOWMAN ST
4004,Springvale Drive after Murranji Street,-35.2462196,149.04364,SPRINGVALE DR
4005,Haydon Drive opp Radford CLG,-35.2428207,149.090759,HAYDON DR
4006,College Street Radford College,-35.2425194,149.088547,COLLEGE ST
4007,Haydon Drive after University Drive,-35.2375031,149.09079,HAYDON DR
4008,Haydon Drive Fern Hill Park,-35.2378349,149.090973,HAYDON DR
4009,Baldwin Drive after Ginninderra Drive,-35.231823,149.09288,BALDWIN DR
4010,Baldwin Drive before Ginninderra Drive,-35.2317886,149.093048,BALDWIN DR
4011,Maribyrnong Avenue from Baldwin Drive,-35.2298584,149.096649,MARIBYRNONG AV
4012,Baldwin Drive after 2nd Maribyrnong Avenue,-35.230011,149.094543,BALDWIN DR
4013,Maribyrnong Avenue before Baldwin Drive,-35.230175,149.096725,MARIBYRNONG AV
4014,Maribyrnong Avenue after Diamantina Crescent,-35.2317619,149.09906,MARIBYRNONG AV
4015,Maribyrnong Avenue before 2nd Alberga Street,-35.232132,149.099396,MARIBYRNONG AV
4016,Maribyrnong Avenue opp Gwydir Square,-35.2335091,149.102859,MARIBYRNONG AV
4017,Maribyrnong Avenue Gywdir Square,-35.2336502,149.102722,MARIBYRNONG AV
4018,Maribyrnong Avenue after 2nd Diamantina Crescent,-35.2324142,149.107895,MARIBYRNONG AV
4019,Maribyrnong Avenue after Daintree Crescent,-35.2325668,149.107773,MARIBYRNONG AV
4020,Maribyrnong Avenue before Wakool Circuit,-35.2311935,149.110199,MARIBYRNONG AV
4021,Maribyrnong Avenue before Daintree Crescent,-35.2311134,149.110519,MARIBYRNONG AV
4022,Maribyrnong Avenue before Campaspe Circuit,-35.2294807,149.111206,MARIBYRNONG AV
